Design_ID,Design_Complexity,Lines_of_Code,Num_Modules,Target_Power_mW,Target_Frequency_MHz,Design_Tool_Used,EDA_Runtime_min,Simulation_Bugs_Found,Meets_Timing,Estimated_Power_Usage_mW
DGN_14198,Medium,16167,28,257.75,2400.53,Mentor,496.8,5,1,266.73131483067215
DGN_14199,Low,47407,32,227.21,1275.73,Cadence,425.12,2,1,248.78679424287256
DGN_14200,Medium,18338,36,290.7,1447.78,OpenROAD,1190.51,2,1,306.3330990513858
DGN_14201,Low,81289,41,192.82,1097.54,OpenROAD,733.06,3,1,169.66050579135054
DGN_14202,Medium,76520,14,71.29,272.76,Mentor,870.22,4,1,75.3371917037605
DGN_14203,Low,23895,49,199.35,1114.73,OpenROAD,660.01,1,1,231.63425533833032
DGN_14204,Medium,52910,13,221.65,1997.51,Synopsys,937.77,2,1,220.2672518783537
DGN_14205,Medium,70898,28,105.08,2031.73,Cadence,917.36,2,1,74.40283187087576
DGN_14206,Medium,8454,40,148.53,2241.71,Synopsys,809.15,0,1,154.84526093788446
DGN_14207,High,91540,33,199.63,223.52,Mentor,1197.43,2,1,199.24731205171824
DGN_14208,High,65797,33,143.53,1365.17,Synopsys,584.16,3,0,126.03176716087012
DGN_14209,Medium,88137,27,143.74,357.82,OpenROAD,865.06,2,1,148.5066572283366
DGN_14210,Medium,55637,31,83.27,581.78,Mentor,969.47,2,1,68.06653254402612
DGN_14211,Low,10349,35,285.19,2260.52,Mentor,488.68,3,0,289.1861601536823
DGN_14212,Medium,44963,47,237.62,1292.3,Synopsys,581.18,1,1,231.1061199337561
DGN_14213,Low,80583,11,50.31,1920.51,Mentor,1164.85,0,1,67.34363402921622
DGN_14214,Low,12750,49,241.4,254.52,Synopsys,96.81,2,1,242.39585554000428
DGN_14215,High,99929,8,234.95,1100.38,Synopsys,442.24,1,1,234.5760650336862
DGN_14216,Medium,27463,18,52.43,1718.18,Synopsys,614.28,3,1,54.35068612008719
DGN_14217,Medium,79935,46,142.4,420.18,Mentor,61.67,2,0,137.6290386373685
DGN_14218,Low,63792,46,201.69,881.96,Mentor,1085.0,0,1,184.11733691481504
DGN_14219,Medium,18686,14,163.19,254.91,Cadence,386.32,2,1,179.55107543158138
DGN_14220,Low,68528,48,244.5,1663.22,Synopsys,353.78,4,1,259.7121996063848
DGN_14221,Low,27787,38,156.36,2430.14,Synopsys,995.17,2,0,154.86862872639006
DGN_14222,Low,19776,30,88.47,2084.91,Synopsys,376.9,1,0,99.59164040437587
DGN_14223,Medium,62427,27,294.1,2439.1,Synopsys,809.69,1,0,299.2643373837424
DGN_14224,Medium,66086,13,110.51,2129.45,Synopsys,996.51,2,1,118.66995885282608
DGN_14225,Low,68308,41,229.42,2152.47,Synopsys,963.42,1,0,227.45159513172095
DGN_14226,Medium,20797,12,85.79,1485.23,Synopsys,951.42,1,0,69.45626550610208
DGN_14227,Low,10302,18,132.25,1343.81,Cadence,161.05,3,0,147.90435081386633
DGN_14228,Medium,68172,11,160.51,1075.01,Cadence,151.03,2,1,153.97146837824278
DGN_14229,High,43059,11,98.06,2063.43,OpenROAD,409.72,2,0,89.29611794036614
DGN_14230,Medium,5908,13,162.49,536.96,Synopsys,100.98,0,0,181.66053610064597
DGN_14231,High,65252,7,89.29,234.94,Synopsys,630.49,2,1,70.18587305704474
DGN_14232,High,85659,18,189.75,2374.95,Cadence,510.05,3,1,159.90965134338887
DGN_14233,Medium,17877,21,215.93,109.07,Cadence,695.01,5,1,220.62040022236096
DGN_14234,Medium,19239,48,65.61,2444.39,Synopsys,400.62,1,1,39.11073678681341
DGN_14235,High,91971,26,267.78,1849.25,Synopsys,613.76,5,0,262.46361935266884
DGN_14236,Medium,32313,30,96.29,888.4,Cadence,441.61,2,0,96.3973133710256
DGN_14237,Low,47103,32,106.34,1774.77,Cadence,282.54,1,0,98.58245106815644
DGN_14238,High,53408,49,215.34,2062.9,OpenROAD,800.28,1,1,205.28980647168078
DGN_14239,Medium,88251,18,167.19,688.87,OpenROAD,827.72,0,0,198.56312598476669
DGN_14240,Low,93771,13,174.85,1950.15,Synopsys,1005.32,2,1,156.04489454105538
DGN_14241,Medium,96665,30,82.04,2030.49,Cadence,1057.22,3,1,90.9746000174564
DGN_14242,Medium,15534,6,251.43,698.45,OpenROAD,863.09,1,1,244.8917396272017
DGN_14243,Medium,48060,15,204.26,200.62,Synopsys,843.75,2,1,185.0541900569814
DGN_14244,Medium,22189,21,83.85,589.89,OpenROAD,124.61,1,1,90.89902541409643
DGN_14245,Medium,91067,38,143.5,581.55,OpenROAD,185.15,1,1,151.77752068236254
DGN_14246,Medium,15967,23,252.6,256.58,OpenROAD,986.32,3,1,272.5851121944479
DGN_14247,Medium,86991,43,192.09,1842.42,Mentor,325.56,2,1,180.9321411692914
DGN_14248,Medium,70563,22,77.16,1011.94,Synopsys,465.34,1,0,74.05302181744469
DGN_14249,Medium,13660,17,143.19,2222.53,OpenROAD,225.64,4,1,141.06205031073927
DGN_14250,Medium,95875,9,110.67,705.21,Synopsys,282.47,0,1,119.5414383234214
DGN_14251,Medium,44823,27,179.37,1187.76,Synopsys,943.98,2,1,171.51191247078876
DGN_14252,Medium,60842,28,260.84,1633.64,Cadence,358.52,3,1,234.55286960506126
DGN_14253,High,14616,33,159.07,2205.92,Synopsys,571.9,4,0,145.58904279371527
DGN_14254,Low,80976,12,158.34,1359.09,OpenROAD,232.91,3,1,172.51790092047028
DGN_14255,Low,53738,30,276.34,996.46,Synopsys,832.84,0,1,278.5175612413598
DGN_14256,Medium,18107,19,194.05,2180.84,Cadence,890.23,2,1,198.62525342389975
DGN_14257,High,66404,5,191.55,844.59,Mentor,472.33,1,1,187.085326018201
DGN_14258,Low,99182,32,115.48,290.62,Mentor,954.61,0,1,92.50596182944597
DGN_14259,Low,96787,18,201.93,1168.1,Cadence,333.49,1,1,208.58153537652376
DGN_14260,Low,20954,46,193.98,1984.22,OpenROAD,848.77,0,1,191.08484802962738
DGN_14261,Medium,21943,38,149.21,173.87,OpenROAD,892.16,3,0,155.18109063153113
DGN_14262,Low,45725,35,297.67,1506.12,OpenROAD,1164.27,2,1,313.3689202869253
DGN_14263,Medium,50434,10,270.47,1526.71,Synopsys,324.85,1,1,260.24404227978846
DGN_14264,Medium,90751,9,237.4,2328.5,Mentor,166.83,2,0,265.96816053546206
DGN_14265,High,15110,35,184.34,787.52,OpenROAD,359.86,3,0,191.17838119411795
DGN_14266,Medium,92091,41,165.51,769.21,Mentor,200.06,4,1,200.67497015769604
DGN_14267,Low,21462,19,96.22,1157.16,Cadence,253.45,1,1,58.93187595983383
DGN_14268,Medium,84232,19,126.43,956.6,Mentor,440.89,2,1,92.11933316879212
DGN_14269,High,59081,47,243.49,1867.23,OpenROAD,531.95,1,1,244.93918021342296
DGN_14270,Medium,57799,9,163.44,1640.2,Mentor,1090.25,1,1,169.88854029391044
DGN_14271,High,71567,32,270.57,1921.41,Cadence,283.0,4,1,277.7418766026643
DGN_14272,High,94301,37,86.98,2068.1,Mentor,1167.81,3,1,94.9507435254102
DGN_14273,Low,56224,15,177.09,2315.15,Synopsys,983.57,2,1,185.341037910799
DGN_14274,Medium,61063,47,211.74,1134.25,Cadence,1064.88,2,1,225.804253601211
DGN_14275,Low,60240,10,179.21,2463.27,Synopsys,1119.57,0,1,186.7379855513038
DGN_14276,Medium,86352,27,272.31,617.59,Synopsys,918.69,1,0,287.9620087399301
DGN_14277,Low,22868,44,297.39,1814.48,OpenROAD,959.21,1,1,293.0382675653433
DGN_14278,Medium,80973,6,78.96,1381.62,OpenROAD,559.11,1,1,59.91302731197915
DGN_14279,High,85989,19,82.49,2060.56,Cadence,641.91,2,1,72.27303643519932
DGN_14280,Low,27222,27,82.58,1244.25,OpenROAD,1123.03,1,1,108.4217759648262
DGN_14281,High,84794,26,220.29,1981.45,Mentor,491.21,1,1,233.06067801162993
DGN_14282,Low,68924,13,143.17,2332.4,Cadence,107.82,0,1,133.0364182357585
DGN_14283,Low,83513,44,233.33,1857.51,OpenROAD,929.54,1,0,232.0211999886625
DGN_14284,High,59649,34,151.37,1962.63,OpenROAD,713.4,2,1,131.95183651596778
DGN_14285,Medium,88749,20,206.9,261.22,Mentor,988.96,6,1,223.4429064451094
DGN_14286,Medium,15223,34,242.46,591.9,Synopsys,146.13,0,1,251.66415518539654
DGN_14287,Low,53166,49,187.05,2438.33,Mentor,768.2,3,1,222.27987051031266
DGN_14288,Medium,44369,13,184.88,1763.65,Synopsys,342.38,1,0,201.53026324931298
DGN_14289,Medium,91379,5,72.06,1447.48,OpenROAD,1089.73,1,1,50.874230138865656
DGN_14290,Medium,74392,42,152.7,980.74,Synopsys,185.3,0,1,142.41005844193597
DGN_14291,Medium,64526,12,186.44,206.53,Synopsys,1021.1,2,0,157.25842135363558
DGN_14292,High,17661,22,165.5,985.93,OpenROAD,160.95,4,1,176.0089081959238
DGN_14293,Medium,20591,31,275.2,1297.39,Cadence,88.61,3,1,253.30768762307625
DGN_14294,High,76718,22,276.63,607.5,Mentor,327.97,2,1,238.45145101246592
DGN_14295,Medium,60235,36,255.48,515.53,OpenROAD,439.67,2,1,258.5681965075278
DGN_14296,Medium,12970,36,143.82,1320.2,Mentor,774.24,3,1,153.02638259821984
DGN_14297,Low,52922,49,229.32,1506.17,Mentor,210.17,1,1,198.04278692474207
DGN_14298,Medium,35755,40,148.82,675.8,Synopsys,558.56,2,0,127.92103896356866
DGN_14299,High,24416,40,108.15,1509.73,OpenROAD,292.86,2,1,113.87419271590846
DGN_14300,Low,18672,25,135.73,2260.82,Cadence,1035.05,0,0,167.0396363589513
DGN_14301,Low,88468,36,67.74,1235.62,Mentor,111.26,1,0,81.26010029705249
DGN_14302,Medium,51996,35,132.94,2157.74,Mentor,465.77,3,0,129.2547076862796
DGN_14303,Low,79095,41,165.19,2325.45,Cadence,779.77,0,0,174.85644421120406
DGN_14304,High,5064,20,288.87,321.75,Mentor,1100.92,3,0,304.9967343557169
DGN_14305,High,73835,18,128.35,329.95,OpenROAD,1049.51,4,1,130.93368785085204
DGN_14306,Medium,75385,28,275.61,1242.51,Cadence,1080.52,0,0,279.931841068333
DGN_14307,Low,10639,29,107.21,1511.45,OpenROAD,131.65,1,0,100.14780197455629
DGN_14308,Medium,16055,39,97.74,1122.12,Cadence,1018.65,4,1,98.94944519768273
DGN_14309,Medium,64220,21,179.75,883.48,Mentor,949.1,2,1,163.31334332962237
DGN_14310,High,92594,46,218.13,1638.39,Cadence,1088.77,1,1,202.55768269977412
DGN_14311,Medium,34427,49,61.08,105.0,OpenROAD,415.2,4,0,62.10962617814874
DGN_14312,Medium,87516,8,105.27,2423.38,Cadence,1099.41,1,1,102.61173198708472
DGN_14313,Medium,69666,15,163.92,656.99,Mentor,519.01,1,1,181.08290305493028
DGN_14314,High,69274,19,132.75,2301.04,Synopsys,782.87,2,1,125.65907476021583
DGN_14315,Medium,15866,34,228.16,361.64,Mentor,543.56,1,1,211.644842102009
DGN_14316,Medium,8889,28,177.79,671.41,Mentor,547.52,2,1,185.77658049916315
DGN_14317,Low,53226,6,90.09,663.7,Synopsys,683.17,2,1,110.07078266728874
DGN_14318,Medium,36335,47,273.62,2490.77,Cadence,465.76,1,1,264.39666645091853
DGN_14319,Medium,55547,38,123.23,111.04,Mentor,963.72,3,0,103.2170676129986
DGN_14320,Medium,31162,27,232.78,1635.13,Synopsys,782.35,0,1,261.37841797356145
DGN_14321,Medium,94449,35,244.98,2187.25,OpenROAD,846.32,2,0,232.67867217877756
DGN_14322,Low,29687,41,290.79,1713.46,Synopsys,323.38,5,1,255.22333968640967
DGN_14323,Low,15995,17,174.63,970.56,Mentor,1165.32,1,1,183.45131678597465
DGN_14324,Low,61488,37,203.96,2399.94,OpenROAD,812.6,1,1,197.90008126604212
DGN_14325,Low,7631,11,133.72,2244.45,Mentor,284.8,2,1,139.20263046413146
DGN_14326,Medium,39954,36,219.54,1141.49,Synopsys,915.56,3,1,193.0967023777587
DGN_14327,Low,10967,11,165.85,1475.99,OpenROAD,258.03,1,1,180.8918981890005
DGN_14328,Low,93294,46,159.41,2422.05,Mentor,132.26,0,0,182.31218105389362
DGN_14329,High,92278,42,263.87,2458.14,Synopsys,661.41,2,1,245.07521820276736
DGN_14330,Medium,69471,48,62.54,1179.58,OpenROAD,691.02,4,1,69.13118484721117
DGN_14331,Medium,42116,17,270.49,2133.64,Mentor,275.42,6,0,251.61202664776542
DGN_14332,Medium,97116,28,263.02,824.75,Synopsys,457.15,3,1,252.8415539416839
DGN_14333,Medium,39227,32,176.59,992.35,Mentor,1138.18,2,1,198.68360091306286
DGN_14334,Low,6942,36,172.55,495.57,Mentor,384.9,4,1,182.23619569971655
DGN_14335,High,52664,47,140.45,602.04,Mentor,237.35,0,1,109.57868788982496
DGN_14336,Low,33069,22,298.54,1676.5,Cadence,1191.52,2,1,311.992707526797
DGN_14337,Medium,92342,38,77.79,1325.88,Mentor,404.63,0,1,62.08279902119198
DGN_14338,Medium,19407,38,197.55,654.72,OpenROAD,835.49,1,1,172.07319316738221
DGN_14339,Medium,64201,42,220.42,1066.98,Synopsys,323.98,4,0,243.75267539964798
DGN_14340,Medium,85093,5,283.58,995.64,Synopsys,687.14,1,1,275.5770351741744
DGN_14341,Medium,59348,47,245.05,2469.66,Cadence,500.36,3,1,262.22626378043554
DGN_14342,Low,86981,46,210.96,2148.56,Cadence,1156.2,4,0,178.9958976309015
DGN_14343,Medium,22878,35,79.2,1031.12,Cadence,553.4,3,1,49.573224436568125
DGN_14344,High,88100,5,143.43,2293.4,Mentor,725.96,2,1,150.48319148685997
DGN_14345,High,83629,20,84.71,922.32,Mentor,1137.03,2,1,89.88754838961847
DGN_14346,Low,60420,43,270.3,1702.96,OpenROAD,1187.73,2,1,275.39314675385606
DGN_14347,Medium,96987,19,237.41,2419.96,Synopsys,175.89,6,0,211.8646741630929
DGN_14348,High,48168,37,239.38,1036.67,Synopsys,1011.13,7,1,265.49815282979586
DGN_14349,Medium,59862,27,213.06,1731.72,Mentor,495.61,2,1,225.98136040682343
DGN_14350,Medium,94622,45,176.76,810.22,Synopsys,738.1,2,0,182.71570736266395
DGN_14351,High,87025,38,87.49,739.15,Mentor,487.55,1,1,70.99599321877248
DGN_14352,High,33004,21,132.42,1477.98,Cadence,517.27,0,1,136.66192403474952
DGN_14353,Medium,25471,29,84.23,2450.24,Mentor,241.1,4,1,101.01448163627947
DGN_14354,Medium,96820,46,231.23,1187.52,OpenROAD,712.95,2,1,239.02496644921362
DGN_14355,Medium,65167,10,90.06,2350.33,Mentor,683.26,3,1,105.38424117532098
DGN_14356,Medium,88828,35,225.53,2294.47,Mentor,275.87,2,1,214.20048819700438
DGN_14357,Low,70308,9,223.06,709.03,Synopsys,677.57,1,0,239.0406510345801
DGN_14358,Low,88969,44,164.83,1064.37,Mentor,1169.34,1,0,170.8681461009674
DGN_14359,Medium,19568,44,83.81,1643.93,OpenROAD,874.43,2,1,70.21576644033105
DGN_14360,Low,14466,34,128.7,1343.31,Mentor,608.32,1,1,140.6531689935211
DGN_14361,Medium,96057,9,130.02,330.3,Mentor,1104.34,2,1,138.7479092227598
DGN_14362,Medium,62324,16,225.1,2484.88,Cadence,715.86,1,1,223.69988113090386
DGN_14363,Medium,20467,11,78.44,1906.37,Mentor,213.95,3,1,76.26395407812528
DGN_14364,Medium,80955,49,257.27,1150.47,Mentor,684.16,0,1,281.5352322308846
DGN_14365,High,57948,17,240.25,1583.6,Mentor,266.31,3,1,244.69805519673963
DGN_14366,Low,21676,8,96.58,310.17,OpenROAD,934.96,2,1,101.69440292587609
DGN_14367,Medium,99791,46,229.79,1288.72,Synopsys,1162.58,1,0,224.83198505848787
DGN_14368,High,36514,7,217.13,2334.0,Cadence,471.33,2,1,205.13738228436327
DGN_14369,Medium,27650,16,237.03,2251.84,Cadence,555.81,3,1,222.0453281313509
DGN_14370,Medium,93290,5,97.23,909.71,Mentor,540.51,1,0,105.02408433652143
DGN_14371,High,82701,31,89.4,1375.28,Mentor,385.24,0,1,87.68299676727442
DGN_14372,Low,15683,47,109.12,1773.72,Synopsys,965.37,2,1,125.14259516767947
DGN_14373,Medium,64819,17,141.47,916.02,Mentor,764.21,0,1,113.21134113154443
DGN_14374,Medium,85978,21,248.42,255.71,OpenROAD,133.02,2,1,262.08834195159284
DGN_14375,Low,9860,12,234.48,1313.06,Synopsys,1016.24,2,1,247.04279833872127
DGN_14376,High,8729,36,281.36,1543.93,Mentor,273.28,2,0,267.4972407764752
DGN_14377,High,36351,24,64.66,114.02,Synopsys,1176.23,1,1,41.69829550374373
DGN_14378,Medium,67744,21,52.89,329.38,Cadence,489.4,0,0,60.78894786486375
DGN_14379,Low,29346,38,224.78,597.5,Mentor,762.75,5,1,232.45843276301554
DGN_14380,Low,79155,39,119.82,935.33,Synopsys,148.72,0,1,117.90408844568998
DGN_14381,Medium,81700,39,133.52,1398.52,Synopsys,452.92,4,1,122.96928482565055
DGN_14382,Low,11955,42,186.7,805.22,Mentor,974.68,1,1,198.58523004409764
DGN_14383,Medium,70642,46,75.6,762.84,Synopsys,604.02,3,1,74.52593717790083
DGN_14384,Medium,75290,28,210.67,2186.44,Mentor,1091.25,5,1,237.98447980115054
DGN_14385,Medium,49293,22,131.29,448.12,Mentor,715.66,3,1,88.96437342640262
DGN_14386,Medium,66336,43,208.18,1289.1,OpenROAD,1118.57,1,0,228.29380086484545
DGN_14387,Medium,26662,37,258.5,2386.78,OpenROAD,1180.18,3,1,286.1175689918915
DGN_14388,Low,11408,27,92.78,1600.03,Synopsys,577.44,1,1,102.58156538889388
DGN_14389,Medium,45403,29,282.72,1821.29,Synopsys,704.28,2,0,303.5429062298917
DGN_14390,Medium,6225,41,182.67,1134.97,Synopsys,1011.81,2,1,186.45990201426133
DGN_14391,Medium,17196,31,280.73,147.84,Cadence,312.55,4,1,280.32995161543784
DGN_14392,Medium,74786,5,101.93,1650.71,Mentor,1042.26,1,1,117.80418798332144
DGN_14393,Medium,20372,25,201.14,1616.62,Mentor,734.79,3,1,184.59542000260686
DGN_14394,High,22279,14,150.97,365.03,Cadence,887.07,0,0,126.1464278256726
DGN_14395,Low,59240,35,243.56,1209.18,Cadence,151.03,1,0,246.10104185035215
DGN_14396,Low,97404,48,201.48,2296.79,Synopsys,933.45,3,1,232.80311961244053
DGN_14397,Medium,43187,29,173.63,592.2,Mentor,414.3,1,0,173.6501179166575
DGN_14398,Medium,53481,24,278.25,1206.64,OpenROAD,977.96,4,1,259.9037439751902
DGN_14399,Medium,33475,6,144.28,1206.65,OpenROAD,640.43,4,0,133.48000159086462
DGN_14400,High,49552,19,105.0,2045.83,Cadence,373.06,3,1,82.79780210664516
DGN_14401,Medium,72969,32,202.03,2078.98,Cadence,1146.15,3,0,209.52443344786545
DGN_14402,High,81534,17,206.01,1922.25,Mentor,932.17,3,0,208.47725690096516
DGN_14403,High,11858,18,159.77,977.09,Mentor,1183.68,2,1,175.71316518670696
DGN_14404,Low,79486,6,171.65,272.89,OpenROAD,475.5,1,1,160.38091368365104
DGN_14405,Medium,79474,38,289.89,938.76,Mentor,800.11,2,1,284.4526455368848
DGN_14406,Medium,30168,39,233.17,1731.5,Synopsys,757.21,3,1,230.14592459598907
DGN_14407,Low,37099,41,77.65,1786.59,Cadence,843.81,0,1,94.307220270709
DGN_14408,Medium,76180,29,103.03,2416.0,OpenROAD,103.68,4,1,106.51751020255367
DGN_14409,Medium,66455,19,293.89,1188.74,OpenROAD,392.56,3,1,294.5179005489194
DGN_14410,Low,59240,16,231.62,1617.85,Synopsys,1096.64,0,1,229.81575558255884
DGN_14411,Medium,79796,13,278.76,1394.06,Mentor,543.15,4,1,276.57881226004076
DGN_14412,Medium,59592,35,125.97,461.48,Mentor,1155.13,5,1,117.67557529117205
DGN_14413,Low,52458,18,235.47,1206.89,Cadence,303.39,1,1,225.09908376655451
DGN_14414,Medium,63046,33,228.5,1407.6,Synopsys,1197.06,1,1,222.33030510348777
DGN_14415,Low,21488,47,123.67,2381.8,OpenROAD,855.24,1,1,118.81070900433123
DGN_14416,Medium,63841,42,187.7,979.69,Synopsys,945.09,1,1,198.42484429216066
DGN_14417,Low,5395,46,206.85,2452.24,OpenROAD,512.42,2,0,205.70270465275672
DGN_14418,High,57669,12,170.28,1401.52,Synopsys,1093.99,3,1,188.57121190667678
DGN_14419,Medium,15845,7,256.79,681.93,Mentor,681.83,1,0,231.75687853739868
DGN_14420,Low,41059,6,258.22,559.99,OpenROAD,836.27,1,1,246.6621357881461
DGN_14421,Medium,23394,20,262.65,440.07,Cadence,168.08,0,1,240.52672545083908
DGN_14422,Medium,98993,23,250.86,1187.04,Synopsys,780.12,1,0,253.10001680110776
DGN_14423,Medium,50906,34,172.02,152.62,Mentor,1062.15,3,0,174.07870427955177
DGN_14424,Medium,64332,45,145.36,1168.11,OpenROAD,263.24,2,1,153.8535973206815
DGN_14425,Medium,42305,20,257.84,2472.17,Mentor,901.01,4,1,266.5009834141553
DGN_14426,Low,47628,35,172.55,1708.26,Synopsys,88.96,2,0,181.7631425541203
DGN_14427,Low,26352,32,111.59,1923.49,Cadence,1115.87,5,1,118.24597942613741
DGN_14428,Medium,91682,8,176.84,385.61,Cadence,1180.53,2,1,172.85438617315592
DGN_14429,Medium,87971,14,85.46,1235.44,Synopsys,463.77,4,0,71.71723806995269
DGN_14430,Medium,56993,49,222.91,786.94,OpenROAD,182.06,3,1,251.3305131908471
DGN_14431,High,44386,22,133.98,2245.83,Mentor,810.78,1,0,144.75705946833745
DGN_14432,Medium,61624,36,115.16,535.1,Mentor,94.01,3,1,143.57717173570907
DGN_14433,Medium,62065,34,289.13,1200.96,OpenROAD,610.03,1,1,267.8734057130369
DGN_14434,Medium,90504,40,244.22,1511.31,Synopsys,369.83,1,1,244.9308115100829
DGN_14435,Low,13539,13,246.77,1333.7,Mentor,599.61,2,1,248.3394792711383
DGN_14436,High,6263,40,205.93,2092.58,Mentor,80.83,3,0,218.078206892707
DGN_14437,Medium,18305,33,259.79,655.49,Synopsys,118.84,0,1,255.8996551689499
DGN_14438,Medium,58817,20,239.79,1005.74,Mentor,78.21,1,1,241.76751172088376
DGN_14439,Low,29398,32,199.69,2001.0,OpenROAD,765.81,2,1,184.32481386659754
DGN_14440,Medium,80801,25,290.28,1367.37,OpenROAD,698.51,2,1,276.60856409353323
DGN_14441,High,54107,6,97.9,1065.08,Synopsys,325.8,2,1,112.2688950699462
DGN_14442,Low,37152,39,285.84,170.66,Synopsys,797.17,3,1,292.44088149761126
DGN_14443,High,98260,32,150.36,1908.13,OpenROAD,1068.0,4,1,134.5663268883812
DGN_14444,Medium,35624,40,182.1,2433.24,Synopsys,376.15,2,1,189.0935577468969
DGN_14445,Medium,61132,35,80.68,1588.69,OpenROAD,1008.47,1,0,64.00006415930437
DGN_14446,Medium,57979,37,185.03,2155.7,OpenROAD,815.26,5,0,189.057887703245
DGN_14447,High,63013,27,202.8,1340.5,OpenROAD,98.56,3,1,231.86698382131667
DGN_14448,Low,99925,45,299.43,656.03,Mentor,487.67,4,1,293.9031313783801
DGN_14449,Low,68797,21,293.8,134.66,Synopsys,638.84,2,1,301.2125023086938
DGN_14450,High,56798,5,291.6,1668.16,Mentor,894.14,1,0,262.2396982455818
DGN_14451,Medium,21650,46,137.1,1283.46,Synopsys,387.33,2,1,142.41796100008904
DGN_14452,Low,31014,27,297.82,1977.04,Cadence,1180.31,1,1,285.7589585030615
DGN_14453,Medium,81421,31,163.87,1767.24,Mentor,840.38,2,1,173.64113482327267
DGN_14454,Medium,12434,29,262.96,2471.09,Mentor,485.01,1,1,286.21517225805906
DGN_14455,Medium,35028,36,104.08,1324.75,Mentor,170.61,3,0,85.43855480609884
DGN_14456,Low,71558,23,176.46,1125.22,Cadence,266.76,1,1,187.3077464213527
DGN_14457,Medium,29331,28,291.5,788.18,Synopsys,615.87,2,1,319.0770116931271
DGN_14458,Low,72573,7,286.76,1244.47,Cadence,623.95,4,1,296.69239610381294
DGN_14459,Medium,79292,16,220.93,2194.89,Synopsys,935.2,5,1,237.55195780216735
DGN_14460,High,51326,39,249.45,201.86,Synopsys,887.84,2,1,244.1637128544569
DGN_14461,Medium,87979,19,94.11,2446.96,Synopsys,289.45,1,0,74.23054853950174
DGN_14462,Low,9123,21,230.41,2483.94,Synopsys,738.25,1,0,216.40146393241162
DGN_14463,Low,21603,36,204.51,1534.77,Synopsys,83.51,1,1,194.95670166179025
DGN_14464,Medium,70941,11,72.89,895.71,Cadence,514.34,0,0,85.1202702907755
DGN_14465,Medium,47597,23,78.29,635.32,Mentor,931.08,2,0,97.90181212409432
DGN_14466,Medium,68238,11,77.11,763.58,Cadence,515.44,0,1,60.96418745673188
DGN_14467,Medium,89238,9,231.09,220.25,Mentor,1012.58,0,1,238.72541684340754
DGN_14468,Medium,47719,44,85.43,1240.27,Mentor,1172.82,4,1,98.25267120290806
DGN_14469,Medium,96786,25,166.93,237.58,OpenROAD,752.22,0,1,165.7442989076949
DGN_14470,Low,46751,11,139.25,1824.34,Mentor,225.3,3,0,131.40182880252175
DGN_14471,Low,91978,41,187.63,992.63,Cadence,492.83,1,0,193.6670636922894
DGN_14472,Low,22693,27,226.62,578.48,OpenROAD,70.81,2,0,212.1740998908995
DGN_14473,Medium,94541,15,221.18,1407.65,Synopsys,747.11,2,1,237.0686559787474
DGN_14474,High,42697,14,178.88,2437.02,Synopsys,996.59,0,1,167.5512574565476
DGN_14475,Medium,99524,25,166.08,1768.31,Mentor,778.13,3,0,141.59877650316852
DGN_14476,Low,34992,45,149.45,1280.19,Synopsys,956.14,4,1,147.87268524718385
DGN_14477,Low,68825,37,265.48,1964.59,Synopsys,971.89,2,1,259.7202242310717
DGN_14478,Low,14522,24,132.71,1869.94,OpenROAD,1030.15,0,0,130.59068263203434
DGN_14479,Medium,50406,37,114.84,2240.17,Cadence,364.0,2,1,80.84786588473253
DGN_14480,Medium,17121,44,235.83,591.21,Synopsys,1053.25,3,1,234.26782060401726
DGN_14481,Medium,19219,39,139.94,2161.31,Synopsys,805.67,3,1,145.32049882153447
DGN_14482,Low,6617,38,261.75,822.46,Cadence,390.29,0,1,273.7489434798013
